,temp,hum
2012-07-21,19.6,82.0
2012-07-22,20.8,85.0
2012-07-23,25.1,76.0
2012-07-24,27.8,72.0
2012-07-25,29.5,71.0
2012-07-26,30.8,70.0
2012-07-27,30.0,74.0
2012-07-28,30.1,72.0
2012-07-29,29.5,74.0
2012-07-30,29.6,70.0
2012-07-31,29.0,68.0
2012-08-01,29.4,71.0
2012-08-02,30.2,66.0
2012-08-03,29.8,67.0
2012-08-04,28.6,74.0
2012-08-05,29.8,71.0
2012-08-06,27.4,82.0
2012-08-07,28.7,71.0
2012-08-08,25.8,66.0
2012-08-09,25.9,61.0
2012-08-10,27.1,69.0
2012-08-11,28.8,75.0
2012-08-12,27.6,79.0
2012-08-13,29.8,71.0
2012-08-14,28.6,76.0
2012-08-15,29.1,74.0
2012-08-16,30.1,69.0
2012-08-17,30.5,69.0
2012-08-18,28.0,77.0
2012-08-19,29.0,68.0
2012-08-20,29.1,67.0
2012-08-21,29.7,67.0
2012-08-22,29.6,70.0
2012-08-23,30.1,66.0
2012-08-24,30.0,63.0
2012-08-25,29.9,65.0
2012-08-26,30.1,63.0
2012-08-27,30.0,64.0
2012-08-28,29.6,65.0
2012-08-29,29.1,68.0
2012-08-30,30.2,69.0
2012-08-31,29.6,70.0
2012-09-01,27.9,72.0
2012-09-02,25.8,81.0
2012-09-03,26.9,73.0
2012-09-04,27.3,78.0
2012-09-05,28.6,69.0
2012-09-06,27.3,76.0
2012-09-07,27.6,69.0
2012-09-08,28.1,74.0
2012-09-09,28.8,68.0
2012-09-10,28.9,68.0
2012-09-11,28.7,64.0
2012-09-12,28.1,61.0
2012-09-13,28.8,62.0
2012-09-14,28.8,66.0
2012-09-15,28.3,72.0
2012-09-16,28.3,75.0
2012-09-17,27.9,78.0
2012-09-18,28.0,77.0
2012-09-19,26.7,84.0
2012-09-20,27.6,72.0
2012-09-21,24.7,79.0
2012-09-22,22.3,82.0
2012-09-23,20.3,89.0
2012-09-24,23.2,72.0
2012-09-25,20.4,80.0
2012-09-26,21.8,66.0
2012-09-27,21.2,61.0
2012-09-28,22.3,70.0
2012-09-29,24.9,74.0
2012-09-30,25.7,75.0
2012-10-01,26.9,63.0
2012-10-02,23.7,75.0
2012-10-03,20.7,83.0
2012-10-04,22.5,70.0
2012-10-05,23.8,74.0
2012-10-06,24.0,78.0
2012-10-07,19.1,79.0
2012-10-08,19.8,65.0
2012-10-09,19.1,63.0
2012-10-10,19.2,65.0
2012-10-11,20.8,72.0
2012-10-12,20.9,50.0
2012-10-13,20.7,39.0
2012-10-14,17.9,67.0
2012-10-15,21.0,62.0
2012-10-16,19.1,51.0
2012-10-17,17.7,74.0
2012-10-18,17.8,87.0
2012-10-19,16.3,64.0
2012-10-20,18.1,56.0
2012-10-21,19.1,58.0
2012-10-22,19.8,64.0
2012-10-23,20.5,74.0
2012-10-24,17.2,39.0
2012-10-25,16.6,55.0
2012-10-26,18.3,60.0
2012-10-27,18.0,60.0
2012-10-28,15.4,79.0
2012-10-29,17.7,61.0
2012-10-30,15.5,54.0
2012-10-31,14.9,65.0
2012-11-01,15.3,62.0
2012-11-02,14.9,42.0
2012-11-03,14.0,41.0
2012-11-04,14.9,41.0
2012-11-05,13.5,63.0
2012-11-06,14.0,94.0
2012-11-07,16.5,69.0
2012-11-08,15.6,53.0
2012-11-09,16.5,45.0
2012-11-10,15.7,47.0
2012-11-11,13.2,78.0
2012-11-12,15.3,86.0
2012-11-13,14.9,62.0
2012-11-14,13.6,45.0
2012-11-15,11.7,42.0
2012-11-16,13.3,49.0
2012-11-17,13.7,75.0
2012-11-18,12.7,49.0
2012-11-19,8.6,59.0
2012-11-20,11.8,54.0
2012-11-21,11.4,40.0
2012-11-22,10.9,57.0
2012-11-23,10.3,75.0
2012-11-24,10.5,62.0
2012-11-25,9.4,55.0
2012-11-26,8.8,72.0
2012-11-27,11.0,40.0
2012-11-28,7.2,58.0
2012-11-29,10.1,65.0
2012-11-30,10.5,74.0
2012-12-01,7.3,68.0
2012-12-02,5.6,55.0
2012-12-03,6.7,76.0
2012-12-04,9.9,72.0
2012-12-05,9.8,50.0
2012-12-06,11.9,44.0
2012-12-07,8.4,43.0
2012-12-08,9.3,42.0
2012-12-09,6.6,33.0
2012-12-10,5.4,36.0
2012-12-11,6.7,35.0
2012-12-12,7.2,37.0
2012-12-13,7.1,39.0
2012-12-14,7.3,48.0
2012-12-15,7.2,71.0
2012-12-16,12.0,52.0
2012-12-17,7.9,69.0
2012-12-18,10.4,64.0
2012-12-19,6.1,33.0
2012-12-20,6.6,33.0
2012-12-21,6.8,47.0
2012-12-22,6.8,69.0
2012-12-23,7.1,49.0
2012-12-24,5.1,39.0
2012-12-25,4.5,51.0
2012-12-26,4.4,37.0
2012-12-27,3.9,40.0
2012-12-28,4.2,60.0
2012-12-29,7.5,74.0
2012-12-30,7.2,90.0
2012-12-31,8.8,48.0
2013-01-01,6.5,45.0
2013-01-02,10.0,41.0
2013-01-03,5.6,33.0
2013-01-04,3.2,31.0
2013-01-05,2.8,44.0
2013-01-06,4.7,45.0
2013-01-07,5.5,45.0
2013-01-08,6.6,58.0
2013-01-09,6.7,69.0
2013-01-10,5.5,44.0
2013-01-11,5.1,36.0
2013-01-12,4.6,45.0
2013-01-13,7.6,46.0
2013-01-14,3.5,85.0
2013-01-15,4.4,53.0
2013-01-16,3.6,59.0
2013-01-17,4.3,54.0
2013-01-18,3.3,36.0
2013-01-19,5.2,42.0
2013-01-20,6.1,42.0
2013-01-21,6.5,50.0
2013-01-22,6.2,71.0
2013-01-23,6.5,53.0
2013-01-24,6.0,74.0
2013-01-25,6.8,49.0
2013-01-26,3.8,36.0
2013-01-27,4.8,29.0
2013-01-28,5.4,44.0
2013-01-29,7.1,36.0
2013-01-30,8.1,36.0
2013-01-31,5.8,41.0
2013-02-01,7.9,60.0
2013-02-02,15.6,73.0
2013-02-03,9.9,37.0
2013-02-04,10.1,53.0
2013-02-05,9.5,36.0
2013-02-06,3.4,84.0
2013-02-07,7.1,71.0
2013-02-08,4.7,34.0
2013-02-09,4.4,32.0
2013-02-10,5.4,43.0
2013-02-11,5.0,39.0
2013-02-12,4.1,49.0
2013-02-13,6.7,55.0
2013-02-14,7.3,52.0
2013-02-15,5.4,70.0
2013-02-16,3.1,37.0
2013-02-17,4.1,32.0
2013-02-18,5.2,53.0
2013-02-19,5.5,45.0
2013-02-20,4.4,34.0
2013-02-21,4.5,29.0
2013-02-22,5.5,42.0
2013-02-23,6.2,33.0
2013-02-24,3.6,35.0
2013-02-25,3.0,27.0
2013-02-26,5.5,40.0
2013-02-27,5.5,78.0
2013-02-28,9.9,62.0
2013-03-01,13.6,65.0
2013-03-02,8.7,31.0
2013-03-03,6.8,35.0
2013-03-04,6.4,54.0
2013-03-05,8.4,57.0
2013-03-06,11.0,40.0
2013-03-07,13.5,52.0
2013-03-08,17.7,41.0
2013-03-09,16.7,43.0
2013-03-10,13.6,48.0
2013-03-11,7.9,25.0
2013-03-12,10.7,42.0
2013-03-13,17.2,60.0
2013-03-14,8.3,58.0
2013-03-15,9.2,54.0
2013-03-16,12.5,46.0
2013-03-17,12.9,42.0
2013-03-18,18.3,65.0
2013-03-19,19.7,66.0
2013-03-20,17.4,64.0
2013-03-21,11.7,33.0
2013-03-22,13.2,46.0
2013-03-23,13.7,57.0
2013-03-24,11.0,68.0
2013-03-25,9.8,76.0
2013-03-26,9.4,38.0
2013-03-27,8.3,79.0
2013-03-28,15.0,74.0
2013-03-29,16.0,75.0
2013-03-30,9.0,72.0
2013-03-31,7.4,84.0
2013-04-01,11.2,61.0
2013-04-02,10.6,89.0
2013-04-03,13.7,76.0
2013-04-04,17.2,58.0
2013-04-05,18.1,67.0
2013-04-06,17.4,77.0
2013-04-07,17.7,59.0
2013-04-08,14.7,27.0
2013-04-09,16.9,43.0
2013-04-10,13.6,54.0
2013-04-11,9.7,64.0
2013-04-12,11.4,49.0
2013-04-13,12.3,50.0
2013-04-14,16.6,50.0
2013-04-15,17.2,54.0
2013-04-16,16.4,55.0
2013-04-17,20.9,57.0
2013-04-18,19.9,67.0
2013-04-19,14.5,43.0
2013-04-20,9.2,56.0
2013-04-21,7.4,77.0
2013-04-22,11.8,32.0
2013-04-23,14.3,42.0
2013-04-24,16.8,74.0
2013-04-25,18.0,49.0
2013-04-26,17.5,61.0
2013-04-27,15.8,34.0
2013-04-28,16.8,28.0
2013-04-29,17.9,39.0
2013-04-30,19.6,62.0
2013-05-01,14.5,64.0
2013-05-02,14.6,40.0
2013-05-03,14.8,44.0
2013-05-04,16.2,54.0
2013-05-05,18.1,48.0
2013-05-06,20.1,52.0
2013-05-07,15.5,31.0
2013-05-08,17.3,29.0
2013-05-09,19.5,47.0
2013-05-10,22.4,54.0
2013-05-11,18.9,82.0
2013-05-12,19.9,72.0
2013-05-13,19.2,76.0
2013-05-14,22.8,65.0
2013-05-15,20.7,70.0
2013-05-16,20.5,66.0
2013-05-17,18.0,61.0
2013-05-18,19.9,63.0
2013-05-19,20.1,63.0
2013-05-20,19.1,93.0
2013-05-21,23.2,72.0
2013-05-22,22.3,70.0
2013-05-23,22.5,52.0
2013-05-24,22.2,47.0
2013-05-25,18.2,67.0
2013-05-26,21.7,71.0
2013-05-27,22.3,64.0
2013-05-28,22.2,65.0
2013-05-29,22.0,71.0
2013-05-30,21.4,88.0
2013-05-31,22.6,56.0
2013-06-01,20.3,59.0
2013-06-02,18.3,66.0
2013-06-03,20.0,62.0
2013-06-04,23.2,61.0
2013-06-05,22.8,69.0
2013-06-06,22.6,66.0
2013-06-07,22.2,65.0
2013-06-08,22.3,65.0
2013-06-09,23.6,65.0
2013-06-10,23.6,69.0
2013-06-11,21.4,76.0
2013-06-12,21.1,90.0
2013-06-13,21.4,93.0
2013-06-14,23.5,88.0
2013-06-15,26.0,77.0
2013-06-16,22.9,86.0
2013-06-17,24.6,77.0
2013-06-18,26.9,73.0
2013-06-19,26.7,75.0
2013-06-20,22.3,88.0
2013-06-21,21.8,88.0
2013-06-22,22.8,75.0
2013-06-23,23.4,75.0
2013-06-24,23.3,76.0
2013-06-25,24.1,76.0
2013-06-26,21.8,87.0
2013-06-27,23.0,65.0
2013-06-28,22.4,72.0
2013-06-29,24.0,71.0
2013-06-30,24.2,73.0
2013-07-01,23.8,71.0
2013-07-02,24.3,66.0
2013-07-03,24.1,72.0
2013-07-04,25.2,83.0
2013-07-05,26.8,82.0
2013-07-06,29.2,71.0
2013-07-07,29.5,73.0
2013-07-08,29.4,72.0
2013-07-09,30.1,69.0
2013-07-10,30.2,69.0
2013-07-11,30.3,69.0
2013-07-12,30.9,65.0
2013-07-13,30.7,66.0
2013-07-14,29.3,71.0
2013-07-15,28.5,65.0
2013-07-16,25.3,67.0
2013-07-17,24.6,77.0
2013-07-18,27.7,75.0
2013-07-19,25.4,67.0
2013-07-20,23.9,66.0
2013-07-21,24.8,62.0
2013-07-22,26.5,77.0
2013-07-23,28.0,76.0
2013-07-24,25.4,85.0
2013-07-25,26.7,80.0
2013-07-26,28.4,76.0
2013-07-27,27.6,77.0
2013-07-28,27.3,71.0
2013-07-29,26.3,83.0
2013-07-30,27.8,78.0
2013-07-31,27.4,77.0
2013-08-01,27.5,80.0
2013-08-02,25.6,73.0
2013-08-03,26.7,68.0
2013-08-04,27.8,75.0
2013-08-05,29.1,74.0
2013-08-06,28.7,80.0
2013-08-07,30.0,66.0
2013-08-08,30.3,69.0
2013-08-09,31.0,75.0
2013-08-10,33.2,67.0
2013-08-11,32.9,61.0
2013-08-12,31.3,67.0
2013-08-13,30.0,66.0
2013-08-14,30.2,62.0
2013-08-15,30.0,67.0
2013-08-16,29.7,71.0
2013-08-17,29.6,67.0
2013-08-18,29.6,67.0
2013-08-19,30.3,67.0
2013-08-20,30.5,67.0
2013-08-21,29.1,78.0
2013-08-22,28.5,78.0
2013-08-23,28.2,83.0
2013-08-24,29.0,69.0
2013-08-25,25.5,76.0
2013-08-26,26.7,65.0
2013-08-27,25.4,69.0
2013-08-28,27.8,57.0
2013-08-29,28.3,66.0
2013-08-30,31.4,62.0
2013-08-31,30.8,66.0
2013-09-01,30.4,68.0
2013-09-02,29.0,70.0
2013-09-03,29.6,69.0
2013-09-04,27.9,82.0
2013-09-05,27.5,84.0
2013-09-06,26.0,75.0
2013-09-07,25.9,75.0
2013-09-08,25.2,85.0
2013-09-09,24.6,70.0
2013-09-10,24.8,70.0
2013-09-11,24.7,77.0
2013-09-12,27.6,66.0
2013-09-13,28.2,73.0
2013-09-14,28.6,73.0
2013-09-15,26.7,85.0
2013-09-16,26.5,69.0
2013-09-17,23.5,46.0
2013-09-18,23.7,54.0
2013-09-19,23.9,56.0
2013-09-20,24.9,64.0
2013-09-21,25.6,67.0
2013-09-22,25.3,69.0
2013-09-23,22.0,65.0
2013-09-24,22.7,77.0
2013-09-25,23.3,92.0
2013-09-26,22.1,71.0
2013-09-27,19.8,47.0
2013-09-28,20.3,59.0
2013-09-29,22.2,59.0
2013-09-30,22.2,65.0
2013-10-01,22.3,81.0
2013-10-02,23.4,88.0
2013-10-03,24.5,71.0
2013-10-04,18.3,76.0
2013-10-05,17.8,93.0
2013-10-06,21.4,89.0
2013-10-07,23.6,81.0
2013-10-08,25.4,76.0
2013-10-09,26.1,73.0
2013-10-10,25.0,75.0
2013-10-11,25.7,73.0
2013-10-12,26.1,55.0
2013-10-13,21.6,35.0
2013-10-14,20.8,55.0
2013-10-15,18.2,85.0
2013-10-16,20.1,61.0
2013-10-17,18.0,49.0
2013-10-18,17.2,58.0
2013-10-19,16.2,70.0
2013-10-20,15.2,92.0
2013-10-21,18.4,80.0
2013-10-22,18.6,74.0
2013-10-23,17.5,71.0
2013-10-24,16.0,83.0
2013-10-25,18.0,93.0
2013-10-26,15.4,84.0
2013-10-27,16.6,53.0
2013-10-28,16.1,56.0
2013-10-29,14.7,79.0
2013-10-30,18.0,69.0
2013-10-31,17.8,55.0
2013-11-01,17.2,56.0
2013-11-02,15.4,76.0
2013-11-03,17.4,74.0
2013-11-04,16.6,76.0
2013-11-05,16.0,51.0
2013-11-06,16.0,59.0
2013-11-07,15.0,81.0
2013-11-08,16.5,50.0
2013-11-09,13.3,66.0
2013-11-10,16.6,73.0
2013-11-11,12.5,56.0
2013-11-12,9.6,50.0
2013-11-13,9.8,46.0
2013-11-14,10.8,51.0
2013-11-15,11.3,67.0
2013-11-16,12.9,62.0
2013-11-17,14.1,62.0
2013-11-18,14.4,54.0
2013-11-19,12.7,35.0
2013-11-20,12.2,38.0
2013-11-21,12.0,46.0
2013-11-22,12.4,51.0
2013-11-23,12.6,50.0
2013-11-24,12.6,51.0
2013-11-25,14.5,66.0
2013-11-26,15.1,51.0
2013-11-27,12.9,43.0
2013-11-28,14.0,43.0
2013-11-29,9.8,34.0
2013-11-30,10.2,46.0
2013-12-01,10.4,59.0
2013-12-02,10.8,59.0
2013-12-03,11.7,53.0
2013-12-04,11.5,68.0
2013-12-05,11.6,59.0
2013-12-06,12.5,53.0
2013-12-07,11.1,47.0
2013-12-08,8.8,46.0
2013-12-09,8.2,48.0
2013-12-10,9.5,60.0
2013-12-11,10.1,45.0
2013-12-12,9.9,34.0
2013-12-13,9.7,43.0
2013-12-14,7.6,42.0
2013-12-15,7.2,43.0
2013-12-16,8.2,32.0
2013-12-17,9.2,41.0
2013-12-18,6.6,65.0
2013-12-19,6.3,89.0
2013-12-20,6.1,82.0
2013-12-21,6.8,64.0
2013-12-22,7.6,43.0
2013-12-23,6.4,47.0
2013-12-24,7.6,39.0
2013-12-25,6.7,45.0
2013-12-26,6.3,59.0
2013-12-27,7.0,66.0
2013-12-28,5.4,32.0
2013-12-29,4.9,39.0
2013-12-30,5.4,48.0
2013-12-31,6.9,54.0
2014-01-01,9.6,48.0
2014-01-02,7.3,46.0
2014-01-03,5.9,44.0
2014-01-04,6.5,48.0
2014-01-05,5.4,37.0
2014-01-06,5.3,37.0
2014-01-07,5.5,46.0
2014-01-08,7.3,59.0
2014-01-09,7.2,59.0
2014-01-10,3.6,30.0
2014-01-11,4.3,46.0
2014-01-12,5.3,52.0
2014-01-13,5.1,35.0
2014-01-14,4.2,31.0
2014-01-15,3.0,44.0
2014-01-16,4.8,47.0
2014-01-17,5.8,41.0
2014-01-18,5.2,44.0
2014-01-19,4.2,40.0
2014-01-20,4.8,42.0
2014-01-21,6.3,50.0
2014-01-22,5.5,51.0
2014-01-23,6.5,35.0
2014-01-24,7.2,49.0
2014-01-25,8.4,54.0
2014-01-26,9.5,49.0
2014-01-27,4.6,35.0
2014-01-28,8.8,39.0
2014-01-29,8.9,43.0
2014-01-30,10.3,69.0
2014-01-31,9.9,44.0
2014-02-01,7.9,52.0
2014-02-02,9.3,66.0
2014-02-03,12.8,70.0
2014-02-04,5.0,75.0
2014-02-05,1.6,35.0
2014-02-06,2.7,33.0
2014-02-07,4.0,37.0
2014-02-08,0.3,86.0
2014-02-09,5.4,58.0
2014-02-10,6.0,38.0
2014-02-11,3.3,51.0
2014-02-12,4.8,49.0
2014-02-13,5.3,47.0
2014-02-14,1.4,83.0
2014-02-15,3.9,79.0
2014-02-16,6.9,43.0
2014-02-17,7.3,36.0
2014-02-18,4.7,34.0
2014-02-19,4.7,37.0
2014-02-20,4.6,44.0
2014-02-21,5.5,35.0
2014-02-22,5.1,35.0
2014-02-23,5.6,48.0
2014-02-24,6.3,50.0
2014-02-25,8.2,48.0
2014-02-26,10.0,47.0
2014-02-27,10.0,78.0
2014-02-28,13.8,62.0
2014-03-01,8.9,79.0
2014-03-02,5.6,89.0
2014-03-03,6.6,57.0
2014-03-04,6.9,47.0
2014-03-05,6.5,85.0
2014-03-06,5.4,31.0
2014-03-07,4.4,35.0
2014-03-08,5.9,36.0
2014-03-09,6.4,47.0
2014-03-10,4.9,37.0
2014-03-11,6.1,35.0
2014-03-12,11.0,43.0
2014-03-13,12.3,79.0
2014-03-14,10.1,47.0
2014-03-15,8.3,41.0
2014-03-16,10.8,49.0
2014-03-17,12.1,50.0
2014-03-18,15.4,62.0
2014-03-19,11.2,43.0
2014-03-20,8.1,83.0
2014-03-21,10.1,38.0
2014-03-22,9.3,37.0
2014-03-23,11.6,37.0
2014-03-24,13.6,37.0
2014-03-25,16.6,43.0
2014-03-26,16.4,57.0
2014-03-27,12.6,79.0
2014-03-28,14.8,52.0
2014-03-29,17.7,50.0
2014-03-30,16.5,79.0
2014-03-31,15.7,32.0
2014-04-01,13.9,34.0
2014-04-02,15.2,54.0
2014-04-03,13.8,90.0
2014-04-04,15.3,69.0
2014-04-05,11.4,42.0
2014-04-06,9.0,57.0
2014-04-07,11.4,44.0
2014-04-08,15.8,48.0
2014-04-09,15.5,54.0
2014-04-10,16.1,50.0
2014-04-11,12.9,26.0
2014-04-12,14.6,19.0
2014-04-13,14.4,33.0
2014-04-14,14.0,55.0
2014-04-15,16.3,53.0
2014-04-16,18.7,45.0
2014-04-17,17.7,57.0
2014-04-18,11.8,78.0
2014-04-19,11.7,61.0
2014-04-20,11.0,64.0
2014-04-21,13.4,87.0
2014-04-22,15.2,78.0
2014-04-23,16.2,54.0
2014-04-24,16.6,54.0
2014-04-25,17.8,56.0
2014-04-26,18.2,58.0
2014-04-27,18.1,56.0
2014-04-28,18.6,52.0
2014-04-29,17.8,67.0
2014-04-30,16.7,89.0
2014-05-01,20.6,72.0
2014-05-02,21.0,62.0
2014-05-03,21.3,56.0
2014-05-04,18.6,31.0
2014-05-05,18.1,71.0
2014-05-06,14.3,73.0
2014-05-07,16.5,60.0
2014-05-08,18.7,65.0
2014-05-09,19.3,59.0
2014-05-10,19.8,32.0
2014-05-11,20.6,34.0
2014-05-12,19.6,56.0
2014-05-13,19.3,85.0
2014-05-14,21.9,69.0
2014-05-15,19.9,69.0
2014-05-16,21.5,44.0
2014-05-17,21.1,38.0
2014-05-18,20.5,49.0
2014-05-19,21.1,61.0
2014-05-20,21.7,66.0
2014-05-21,17.5,87.0
2014-05-22,18.6,71.0
2014-05-23,17.8,66.0
2014-05-24,20.6,66.0
2014-05-25,22.7,68.0
2014-05-26,21.3,73.0
2014-05-27,21.4,80.0
2014-05-28,22.7,71.0
2014-05-29,23.1,68.0
2014-05-30,24.1,64.0
2014-05-31,25.6,59.0
2014-06-01,26.6,54.0
2014-06-02,25.5,60.0
2014-06-03,24.0,70.0
2014-06-04,24.3,65.0
2014-06-05,21.2,77.0
2014-06-06,19.9,90.0
2014-06-07,18.4,93.0
2014-06-08,20.5,90.0
2014-06-09,22.9,82.0
2014-06-10,23.5,79.0
2014-06-11,22.2,88.0
2014-06-12,22.0,89.0
2014-06-13,24.9,69.0
2014-06-14,24.7,56.0
2014-06-15,24.4,60.0
2014-06-16,25.0,62.0
2014-06-17,24.3,71.0
2014-06-18,23.2,72.0
2014-06-19,24.8,58.0
2014-06-20,24.6,65.0
2014-06-21,24.6,73.0
2014-06-22,22.5,82.0
2014-06-23,24.2,69.0
2014-06-24,22.6,82.0
2014-06-25,22.6,82.0
2014-06-26,23.6,74.0
2014-06-27,23.9,79.0
2014-06-28,22.8,88.0
2014-06-29,23.3,87.0
2014-06-30,23.6,76.0
2014-07-01,25.3,71.0
2014-07-02,25.8,68.0
2014-07-03,24.8,76.0
2014-07-04,21.6,89.0
2014-07-05,22.0,84.0
2014-07-06,24.2,73.0
2014-07-07,23.4,89.0
2014-07-08,26.8,68.0
2014-07-09,24.2,88.0
2014-07-10,26.6,84.0
2014-07-11,28.5,78.0
2014-07-12,29.2,63.0
2014-07-13,26.9,76.0
2014-07-14,28.5,72.0
2014-07-15,28.2,67.0
2014-07-16,28.0,74.0
2014-07-17,27.1,74.0
2014-07-18,24.9,81.0
2014-07-19,23.8,84.0
2014-07-20,24.5,81.0
2014-07-21,25.0,80.0
2014-07-22,27.7,75.0
2014-07-23,29.4,71.0
2014-07-24,29.9,72.0
2014-07-25,30.5,66.0
2014-07-26,30.5,72.0
2014-07-27,30.1,69.0
2014-07-28,27.7,57.0
2014-07-29,27.6,61.0
2014-07-30,27.9,69.0
2014-07-31,29.5,70.0
2014-08-01,29.8,71.0
2014-08-02,30.9,63.0
2014-08-03,31.0,61.0
2014-08-04,30.5,64.0
2014-08-05,31.1,64.0
2014-08-06,30.8,64.0
2014-08-07,29.7,65.0
2014-08-08,29.0,67.0
2014-08-09,25.4,80.0
2014-08-10,26.3,86.0
2014-08-11,29.4,69.0
2014-08-12,26.3,79.0
2014-08-13,26.7,76.0
2014-08-14,27.1,86.0
2014-08-15,29.5,73.0
2014-08-16,27.0,80.0
2014-08-17,26.2,81.0
2014-08-18,29.1,72.0
2014-08-19,30.3,67.0
2014-08-20,31.1,70.0
2014-08-21,30.5,71.0
2014-08-22,30.2,71.0
2014-08-23,27.6,71.0
2014-08-24,28.4,68.0
2014-08-25,27.0,74.0
2014-08-26,25.2,81.0
2014-08-27,21.2,87.0
2014-08-28,21.1,91.0
2014-08-29,23.3,82.0
2014-08-30,22.6,80.0
2014-08-31,23.2,78.0
2014-09-01,21.8,89.0
2014-09-02,24.5,73.0
2014-09-03,24.1,72.0
2014-09-04,25.2,72.0
2014-09-05,27.8,75.0
2014-09-06,27.3,77.0
2014-09-07,21.7,86.0
2014-09-08,22.1,82.0
2014-09-09,23.5,73.0
2014-09-10,23.4,78.0
2014-09-11,21.8,85.0
2014-09-12,23.5,65.0
2014-09-13,23.1,65.0
2014-09-14,23.8,63.0
2014-09-15,24.1,65.0
2014-09-16,25.1,69.0
2014-09-17,23.3,64.0
2014-09-18,22.3,49.0
2014-09-19,22.3,45.0
2014-09-20,20.5,63.0
2014-09-21,21.3,59.0
2014-09-22,22.6,62.0
2014-09-23,22.1,57.0
2014-09-24,22.4,75.0
2014-09-25,24.4,78.0
2014-09-26,22.9,64.0
2014-09-27,20.2,65.0
2014-09-28,21.7,64.0
2014-09-29,23.5,54.0
2014-09-30,24.7,60.0
2014-10-01,21.2,78.0
2014-10-02,21.7,78.0
2014-10-03,25.7,70.0
2014-10-04,24.2,63.0
2014-10-05,17.2,89.0
2014-10-06,21.3,76.0
2014-10-07,20.0,64.0
2014-10-08,20.3,63.0
2014-10-09,21.0,69.0
2014-10-10,22.4,63.0
2014-10-11,20.3,66.0
2014-10-12,18.6,61.0
2014-10-13,18.1,79.0
2014-10-14,23.1,57.0
2014-10-15,15.9,66.0
2014-10-16,16.8,74.0
2014-10-17,18.4,53.0
2014-10-18,17.5,48.0
2014-10-19,18.3,58.0
2014-10-20,19.4,69.0
2014-10-21,19.0,84.0
2014-10-22,16.1,90.0
2014-10-23,14.3,81.0
2014-10-24,16.7,67.0
2014-10-25,18.3,75.0
2014-10-26,20.1,72.0
2014-10-27,19.3,69.0
2014-10-28,15.8,36.0
2014-10-29,16.4,43.0
2014-10-30,16.8,59.0
2014-10-31,18.4,65.0
2014-11-01,16.8,85.0
2014-11-02,19.5,81.0
2014-11-03,18.0,48.0
2014-11-04,16.2,45.0
2014-11-05,15.2,59.0
2014-11-06,17.7,73.0
2014-11-07,17.7,44.0
2014-11-08,14.1,51.0
2014-11-09,14.9,76.0
2014-11-10,17.8,61.0
2014-11-11,14.5,62.0
2014-11-12,14.1,82.0
2014-11-13,15.0,50.0
2014-11-14,12.8,42.0
2014-11-15,12.7,42.0
2014-11-16,12.5,48.0
2014-11-17,12.1,58.0
2014-11-18,12.9,44.0
2014-11-19,12.1,38.0
2014-11-20,9.1,70.0
2014-11-21,12.3,72.0
2014-11-22,13.8,66.0
2014-11-23,14.1,61.0
2014-11-24,13.2,64.0
2014-11-25,11.1,85.0
2014-11-26,9.2,89.0
2014-11-27,12.9,71.0
2014-11-28,14.1,76.0
2014-11-29,13.8,86.0
2014-11-30,15.1,75.0
2014-12-01,13.5,92.0
2014-12-02,10.8,45.0
2014-12-03,8.2,38.0
2014-12-04,8.8,73.0
2014-12-05,8.3,56.0
2014-12-06,5.1,53.0
2014-12-07,6.2,45.0
2014-12-08,6.6,54.0
2014-12-09,7.3,49.0
2014-12-10,7.3,45.0
2014-12-11,9.6,72.0
2014-12-12,9.3,49.0
2014-12-13,7.0,55.0
2014-12-14,4.8,51.0
2014-12-15,5.3,48.0
2014-12-16,3.6,75.0
2014-12-17,4.3,51.0
2014-12-18,4.0,38.0
2014-12-19,5.4,45.0
2014-12-20,5.3,73.0
2014-12-21,8.6,66.0
2014-12-22,7.1,42.0
2014-12-23,6.3,43.0
2014-12-24,5.9,56.0
2014-12-25,6.3,47.0
2014-12-26,5.1,38.0
2014-12-27,4.6,38.0
2014-12-28,3.8,51.0
2014-12-29,4.2,89.0
2014-12-30,6.6,74.0
2014-12-31,8.0,63.0
2015-01-01,3.7,41.0
2015-01-02,2.7,41.0
2015-01-03,3.8,42.0
2015-01-04,4.0,51.0
2015-01-05,6.9,56.0
2015-01-06,10.8,64.0
2015-01-07,5.6,35.0
2015-01-08,6.2,33.0
2015-01-09,6.7,31.0
2015-01-10,6.3,31.0
2015-01-11,6.4,46.0
2015-01-12,5.2,39.0
2015-01-13,6.6,38.0
2015-01-14,6.6,50.0
2015-01-15,5.4,76.0
2015-01-16,8.9,54.0
2015-01-17,5.9,56.0
2015-01-18,4.7,36.0
2015-01-19,5.7,44.0
2015-01-20,6.3,42.0
2015-01-21,2.5,69.0
2015-01-22,4.6,91.0
2015-01-23,6.9,63.0
2015-01-24,4.9,47.0
2015-01-25,7.0,59.0
2015-01-26,9.0,74.0
2015-01-27,9.8,71.0
2015-01-28,5.2,41.0
2015-01-29,3.9,42.0
2015-01-30,2.2,88.0
2015-01-31,4.9,56.0
2015-02-01,4.0,32.0
2015-02-02,4.7,34.0
2015-02-03,4.7,42.0
2015-02-04,5.2,49.0
2015-02-05,2.6,87.0
2015-02-06,5.4,60.0
2015-02-07,5.3,60.0
