Date,Open,High,Low,Close,Volume
2021-10-19,2138.75,2275.93,2119.15,2267.53,46707675.977857
2021-10-20,2292.72,2320.71,2172.34,2183.54,49300006.223342
2021-10-21,2175.15,2219.93,2141.55,2141.55,32652576.514847
2021-10-22,2147.15,2194.74,2138.75,2175.15,23768211.602137
2021-10-25,2158.35,2211.54,2155.54,2197.54,18152029.430512
2021-10-26,2261.93,2267.53,2208.74,2261.93,26126919.915469
2021-10-27,2253.53,2259.13,2124.76,2166.75,34522971.26232
2021-10-28,2152.75,2180.74,2127.55,2144.35,18065226.31524
2021-10-29,2138.75,2320.71,2113.55,2289.92,54266406.909385
2021-11-01,2351.5,2393.49,2312.32,2365.5,40453860.769258
2021-11-02,2351.5,2404.7,2331.91,2382.3,28970376.672744
2021-11-04,2413.09,2502.67,2135.95,2189.14,81208857.755719
2021-11-05,2191.94,2208.74,2060.37,2085.56,42320325.43447
2021-11-08,2074.37,2180.74,2063.16,2163.94,29733035.662879
2021-11-09,2169.54,2177.94,2102.36,2116.36,21390924.103701
2021-11-10,2127.55,2163.94,2099.56,2127.55,19292983.338009
2021-11-11,2121.95,2166.75,2116.36,2141.55,14262282.045536
2021-11-12,2152.75,2183.54,2124.76,2172.34,18982560.907518
2021-11-15,2177.94,2186.34,2124.76,2147.15,12447259.893027
2021-11-16,2152.75,2172.34,2074.37,2105.15,20001347.71791
2021-11-17,2124.76,2138.75,2096.76,2124.76,12869491.981128
2021-11-18,2093.96,2107.96,2001.58,2032.38,26726333.493816
2021-11-19,2026.77,2077.16,2021.17,2037.97,16392731.316266
2021-11-22,2035.17,2127.55,2029.57,2119.15,20586828.597061
2021-11-24,2113.55,2133.15,2074.37,2096.76,13303869.138575
2021-11-25,2077.16,2107.96,2060.37,2102.36,10731898.94952
2021-11-26,2088.36,2099.56,2035.17,2063.16,16402733.933201
2021-11-29,2035.17,2158.35,2035.17,2113.55,23538877.954067
2021-11-30,2141.55,2147.15,2071.56,2071.56,19982058.887686
2021-12-01,2110.76,2147.15,2068.77,2124.76,18217759.464972
2021-12-02,2149.95,2267.53,2141.55,2236.73,31688804.097596
2021-12-03,2236.73,2331.91,2194.74,2284.32,36131165.654863
2021-12-06,2345.91,2357.1,2203.14,2253.53,31698806.714531
2021-12-07,2273.12,2329.11,2219.93,2329.11,26272309.304322
2021-12-08,2351.5,2401.89,2256.32,2295.52,38111224.228272
2021-12-09,2281.52,2326.32,2264.72,2289.92,15566488.123345
2021-12-10,2275.93,2306.71,2256.32,2273.12,12757324.121696
2021-12-13,2306.71,2334.7,2292.72,2320.71,14580922.842374
2021-12-14,2315.11,2331.91,2287.12,2295.52,13072389.658832
2021-12-15,2278.72,2281.52,2177.94,2250.73,24491576.528178
2021-12-16,2239.53,2376.7,2233.93,2376.7,33159827.467632
2021-12-17,2351.5,2427.09,2345.91,2365.5,29277227.222797
2021-12-20,2362.7,2385.09,2323.51,2337.51,17226121.649328
2021-12-21,2379.5,2401.89,2357.1,2393.49,18319921.328207
2021-12-22,2407.49,2413.09,2340.31,2393.49,19827738.108103
2021-12-23,2410.29,2463.48,2396.3,2460.68,26221224.993442
2021-12-24,2463.48,2488.68,2424.29,2455.09,20989413.653115
2021-12-27,2474.68,2488.68,2432.69,2443.88,16622064.964335
2021-12-28,2449.48,2452.28,2393.49,2435.48,17242551.623496
2021-12-29,2441.09,2469.08,2432.69,2455.09,16006221.41182
2021-12-30,2460.68,2471.88,2435.48,2452.28,12535850.63815
2022-01-04,2471.88,2558.66,2469.08,2558.66,30855058.941974
2022-01-05,2581.06,2645.44,2547.47,2575.46,32253208.516672
2022-01-06,2561.46,2614.65,2547.47,2561.46,21020489.350863
2022-01-07,2603.45,2614.65,2558.66,2611.85,19705929.212821
2022-01-11,2631.45,2631.45,2567.06,2600.65,21201242.721549
2022-01-12,2617.45,2723.83,2592.25,2715.43,29467621.629332
2022-01-13,2712.63,2749.03,2693.03,2712.63,21503450.164956
2022-01-14,2707.03,2740.63,2681.84,2735.03,20372495.495132
2022-01-17,2757.42,2765.82,2704.23,2715.43,17872327.875208
2022-01-18,2715.43,2737.82,2670.64,2698.64,20704352.587521
2022-01-19,2648.25,2670.64,2424.29,2446.69,42288888.155637
2022-01-20,2418.69,2474.68,2289.92,2393.49,41727700.79444
2022-01-21,2287.12,2348.7,2231.13,2343.1,37525030.324738
2022-01-24,2292.72,2435.48,2287.12,2424.29,33762812.926419
2022-01-25,2424.29,2441.09,2259.13,2281.52,37582541.992852
2022-01-26,2323.51,2348.7,2275.93,2309.52,23972896.909692
2022-01-27,2345.91,2376.7,2233.93,2242.33,33829969.009644
2022-01-28,2292.72,2329.11,2239.53,2323.51,27041757.232775
2022-01-31,2343.1,2511.07,2303.92,2491.48,39771215.956078
2022-02-01,2575.46,2651.04,2547.47,2586.65,43375547.4529
2022-02-02,2597.86,2609.05,2539.07,2586.65,24796997.650202
2022-02-03,2567.06,2653.84,2463.48,2583.86,88397153.934408
2022-02-04,2572.66,2754.62,2569.86,2743.42,77597740.699841
2022-02-07,2751.82,2763.02,2586.65,2597.86,57169875.989007
2022-02-08,2625.85,2693.03,2578.25,2693.03,36073653.98675
2022-02-09,2715.43,2729.42,2667.84,2709.83,27624734.07843
2022-02-10,2735.03,2754.62,2704.23,2732.23,24818432.3121
2022-02-14,2659.44,2740.63,2634.25,2732.23,28553858.917493
2022-02-15,2718.23,2754.62,2687.43,2704.23,26175503.572115
2022-02-16,2746.22,2793.81,2729.42,2779.81,32005657.264584
2022-02-17,2793.81,2869.4,2779.81,2799.42,45065188.829687
2022-02-18,2771.42,2894.59,2763.02,2877.8,40150223.897823
2022-02-21,2838.6,2869.4,2791.02,2852.6,40299898.191498
2022-02-22,2793.81,2849.81,2718.23,2737.82,47459977.528496
2022-02-24,2707.03,2791.02,2704.23,2743.42,41868085.495564
2022-02-25,2807.81,2866.59,2799.42,2855.4,38389141.532988
2022-02-28,2891.79,2989.77,2838.6,2986.97,47437113.43857
2022-03-01,3068.15,3112.95,3034.56,3054.16,41076848.082653
2022-03-02,3068.15,3143.74,3048.56,3107.35,37032783.297356
2022-03-03,3157.74,3294.91,3140.94,3283.71,50677437.539787
2022-03-04,3331.3,3404.08,3174.53,3331.3,76915454.088483
2022-03-07,3415.28,3457.27,3261.31,3362.09,55906393.40332
2022-03-08,3303.3,3328.5,3129.75,3140.94,53918832.86721
2022-03-09,3056.96,3199.73,2956.18,3084.95,50386307.318783
2022-03-10,3185.73,3294.91,3135.34,3289.31,38753145.549331
2022-03-11,3289.31,3359.3,3230.52,3306.11,37144592.954965
2022-03-14,3359.3,3392.89,3320.1,3359.3,34460100.083917
2022-03-15,3336.9,3381.68,3252.91,3306.11,35638205.603097
2022-03-16,3331.3,3384.49,3292.11,3362.09,33820679.417092
2022-03-17,3401.29,3406.88,3342.5,3395.68,36555185.372815
2022-03-18,3373.29,3496.46,3367.69,3471.27,46633372.75449
2022-03-22,3490.86,3490.86,3370.49,3406.88,38804942.884593
2022-03-23,3387.29,3429.28,3275.31,3306.11,38823518.690435
2022-03-24,3230.52,3280.91,3023.36,3065.36,60553085.445581
2022-03-25,3014.97,3126.94,2911.39,3098.95,62861429.230941
2022-03-28,3040.16,3098.95,2939.38,3040.16,46320094.847205
2022-03-29,3054.16,3143.74,3034.56,3110.14,52123099.544926
2022-03-30,2858.61,3021.37,2811.27,3006.58,76664314.059643
2022-03-31,2988.82,3207.8,2982.9,3184.13,50508146.627427
2022-04-01,3148.62,3148.62,2932.59,2965.14,52232922.196198
2022-04-04,2885.24,3053.92,2882.29,3048,32747418.895555
2022-04-05,2985.86,3036.17,2944.43,2959.22,27689338.818484
2022-04-06,2917.8,2932.59,2793.51,2805.35,38475944.64826
2022-04-07,2704.74,2790.55,2681.06,2734.32,37752106.625473
2022-04-08,2760.96,2796.47,2707.69,2710.65,25952735.83104
2022-04-11,2719.53,2778.71,2684.01,2731.37,19959613.826307
2022-04-12,2698.81,2704.74,2565.65,2574.53,31248040.134066
2022-04-13,2601.16,2704.74,2601.16,2698.81,27924197.560705
2022-04-14,2692.89,2781.67,2666.26,2769.84,24165781.832674
2022-04-15,2728.4,2808.3,2722.49,2775.76,17224776.702862
2022-04-18,2778.71,2840.86,2740.25,2834.94,20298553.85285
2022-04-19,2849.73,2959.22,2808.3,2932.59,27630201.725119
2022-04-20,2959.22,2971.07,2900.04,2926.68,24038721.563501
2022-04-21,2929.63,2971.07,2908.92,2962.19,22456212.945053
2022-04-22,2929.63,2959.22,2858.61,2885.24,21514412.492435
2022-04-25,2796.47,2852.69,2781.67,2793.51,18243286.413731
2022-04-26,2823.1,2843.81,2725.45,2755.04,18586619.481496
2022-04-27,2722.49,2914.83,2698.81,2905.96,33932526.246589
2022-04-28,2900.04,2926.68,2713.61,2799.42,40594066.369471
2022-05-02,2826.06,2917.8,2817.18,2897.08,25142050.762568
2022-05-06,2941.47,2953.31,2876.37,2903,24199236.531206
2022-05-09,2903,2956.27,2826.06,2876.37,37813271.276324
2022-05-10,2837.9,2846.78,2704.74,2743.2,39157203.963825
2022-05-11,2769.84,2914.83,2743.2,2891.17,32718019.311996
2022-05-12,2873.41,2900.04,2829.02,2846.78,23575086.751519
2022-05-13,2858.61,2897.08,2802.39,2870.45,17295403.288652
2022-05-16,2903,2938.51,2858.61,2873.41,22236222.957736
2022-05-17,2908.92,3003.61,2894.12,2979.94,28396280.528882
2022-05-18,3006.58,3027.29,2953.31,2997.7,23520680.625623
2022-05-19,2882.29,2923.71,2805.35,2849.73,37337471.119422
2022-05-20,2885.24,2971.07,2870.45,2956.27,29817598.327129
2022-05-23,2997.7,3033.21,2976.98,3030.24,24923074.553993
2022-05-24,3048,3116.06,3021.37,3068.72,28905873.310564
2022-05-25,3101.27,3160.45,3056.88,3148.62,23041163.279995
2022-05-26,3136.78,3187.09,3095.35,3145.65,23711946.881878
2022-05-27,3284.74,3409.03,3264.03,3346.88,54505814.138901
2022-05-30,3403.11,3406.07,3187.09,3234.43,46308061.293521
2022-05-31,3222.6,3266.99,3160.45,3166.37,28650063.14098
2022-06-01,3184.13,3258.11,3163.41,3219.64,24232015.377242
2022-06-02,3240.35,3261.06,3154.53,3187.09,18947186.787898
2022-06-03,3210.76,3219.64,3142.7,3207.8,17183211.774382
2022-06-06,3210.76,3249.23,3163.41,3163.41,14391603.041306
2022-06-07,3166.37,3190.04,3124.94,3181.16,15297583.311658
2022-06-08,3172.29,3178.21,3116.06,3133.82,17051758.463988
2022-06-09,2982.9,3006.58,2903,2914.83,39574204.95361
2022-06-10,2870.45,2935.55,2831.98,2903,28102622.619544
2022-06-13,2814.22,2870.45,2811.27,2820.14,18231796.921306
2022-06-14,2778.71,2870.45,2725.45,2858.61,23185795.714054
2022-06-15,2891.17,2903,2843.81,2864.53,12688454.752394
2022-06-16,2885.24,2897.08,2820.14,2829.02,13599503.916463
2022-06-17,2752.08,2793.51,2728.4,2758,18043572.001281
2022-06-20,2755.04,2772.79,2663.3,2686.98,19838298.303347
2022-06-21,2737.28,2790.55,2713.61,2769.84,13604910.736428
2022-06-22,2784.63,2787.59,2698.81,2704.74,12929734.093324
2022-06-23,2695.86,2722.49,2604.12,2651.47,24414833.477302
2022-06-24,2648.5,2707.69,2618.91,2704.74,15232363.545833
2022-06-27,2749.12,2861.57,2743.2,2849.73,20344849.748799
2022-06-28,2858.61,2900.04,2823.1,2855.66,15924774.427575
2022-06-29,2811.27,2834.94,2775.76,2793.51,14664647.449529
2022-06-30,2805.35,2826.06,2737.28,2743.2,13290977.252222
2022-07-01,2743.2,2760.96,2686.98,2701.77,14642682.243422
2022-07-04,2686.98,2734.32,2651.47,2734.32,12422168.869128
2022-07-05,2772.79,2775.76,2669.22,2689.94,14330776.316702
2022-07-06,2657.38,2722.49,2627.79,2719.53,17663742.898754
2022-07-07,2675.14,2731.37,2648.5,2716.57,17531275.809616
2022-07-08,2760.96,2831.98,2728.4,2763.91,21994267.764311
2022-07-11,2808.3,2808.3,2740.25,2752.08,10304385.074165
2022-07-12,2769.84,2787.59,2719.53,2737.28,9649484.005929
2022-07-13,2737.28,2766.88,2734.32,2758,7170457.0520682
2022-07-14,2766.88,2823.1,2746.16,2814.22,11741247.479811
2022-07-15,2820.14,2849.73,2763.91,2820.14,11168462.48979
2022-07-19,2849.73,2923.71,2849.73,2917.8,16880091.930106
2022-07-20,2956.27,2956.27,2894.12,2926.68,15268859.580595
2022-07-21,2926.68,2965.14,2911.88,2947.39,11259364.650448
2022-07-22,3101.27,3121.99,3045.04,3065.75,34516124.87654
2022-07-25,3065.75,3077.6,3024.33,3053.92,11044443.556847
2022-07-26,3012.49,3018.41,2968.1,2994.73,13040911.82885
2022-07-27,3000.65,3042.09,3000.65,3036.17,9649146.0796812
2022-07-28,3036.17,3071.68,3024.33,3071.68,9658270.0883718
2022-07-29,3092.39,3124.94,3039.12,3077.6,19550047.213973
2022-08-01,3113.11,3175.25,3104.23,3172.29,16910505.292408
2022-08-02,3181.16,3193.01,3142.7,3181.16,14154040.889103
2022-08-03,3195.96,3252.19,3157.5,3181.16,33957870.715174
2022-08-04,3195.96,3261.06,3157.5,3237.4,21478930.236416
2022-08-05,3225.55,3269.94,3201.89,3234.43,17680977.137392
2022-08-08,3234.43,3234.43,3163.41,3187.09,17260934.811376
2022-08-09,3175.25,3240.35,3163.41,3225.55,12688454.752394
2022-08-10,3228.52,3240.35,3184.13,3213.72,10364198.020026
2022-08-12,3225.55,3281.78,3219.64,3266.99,17322775.314724
2022-08-15,3234.43,3237.4,3139.74,3184.13,20749009.541168
2022-08-16,3127.9,3127.9,3048,3053.92,24630430.423399
2022-08-17,3071.68,3151.58,3068.72,3151.58,18360884.747965
2022-08-18,3104.23,3172.29,3095.35,3151.58,12500229.83237
2022-08-19,3175.25,3204.84,3163.41,3172.29,11118787.331363
2022-08-22,3110.14,3175.25,3098.31,3169.33,11326611.97376
2022-08-23,3190.04,3243.31,3184.13,3201.89,14891058.035555
2022-08-24,3181.16,3195.96,3163.41,3169.33,11256999.166714
2022-08-25,3172.29,3195.96,3145.65,3195.96,9066561.228474
2022-08-26,3198.92,3237.4,3195.96,3228.52,12607352.452922
2022-08-29,3151.58,3201.89,3151.58,3163.41,16457684.120356
2022-08-30,3181.16,3231.47,3175.25,3184.13,14156744.299085
2022-08-31,3166.37,3172.29,3116.06,3163.41,21220754.583097
2022-09-01,3139.74,3142.7,3068.72,3068.72,23082052.355979
2022-09-02,3068.72,3113.11,3039.12,3042.09,16416795.044372
2022-09-05,3018.41,3080.55,2976.98,3059.84,18038841.033812
2022-09-06,3062.8,3083.51,3000.65,3027.29,16347858.089821
2022-09-07,2979.94,2982.9,2784.63,2787.59,52112282.525734
2022-09-08,2831.98,2894.12,2790.55,2882.29,30010216.288375
2022-09-09,2888.2,2997.7,2885.24,2988.82,27544368.458178
2022-09-12,2997.7,3033.21,2929.63,2959.22,17021345.101686
2022-09-13,2962.19,3033.21,2959.22,2988.82,16857788.797751
2022-09-14,2900.04,2997.7,2900.04,2985.86,17821216.530229
2022-09-15,2974.02,2991.78,2953.31,2971.07,11175221.014746
2022-09-16,2914.83,2923.71,2876.37,2897.08,18177390.79541
2022-09-20,2840.86,2870.45,2781.67,2840.86,26599526.669329
2022-09-21,2837.9,2888.2,2817.18,2879.32,17114950.672327
2022-09-22,2834.94,2858.61,2814.22,2843.81,16194101.647072
2022-09-26,2808.3,2823.1,2758,2769.84,23388889.388981
2022-09-27,2808.3,2831.98,2719.53,2743.2,22988784.711586
2022-09-28,2728.4,2734.32,2636.67,2636.67,40143272.754905
2022-09-29,2587,2730,2422,2500,49677500
2022-09-30,2480,2538,2451,2467,23878700
2022-10-03,2429,2612,2422,2599,23007900
2022-10-04,2677,2680,2560,2609,18000000
2022-10-05,2656,2717,2591,2610,21589000
2022-10-06,2624,2665,2576,2631,18824900
2022-10-07,2600,2638,2560,2563,16354300
2022-10-11,2555,2626,2551,2578,14171400
2022-10-12,2560,2599,2514,2595,10081500
2022-10-13,2586,2642,2576,2608,12067800
2022-10-14,2655,2674,2611,2650,13475300
2022-10-17,2664,2750,2653,2701,18277100
2022-10-18,2700,2732,2667,2732,13346900
2022-10-19,2715,2744,2672,2725,12339300
2022-10-20,2700,2722,2663,2685,10830000
2022-10-21,2695,2715,2661,2679,8660200
2022-10-24,2727,2809,2725,2778,16091600
2022-10-25,2789,2873,2763,2860,16864600
2022-10-26,2820,2835,2768,2783,14251300
2022-10-27,2735,2777,2710,2711,11130500
2022-10-28,2700,2711,2638,2643,12140400
2022-10-31,2690,2724,2646.5,2699,15093100
2022-11-01,2701,2739.5,2627,2654,13709600
2022-11-02,2655,2688,2643,2655.5,12123400
2022-11-04,2629,2630.5,2502,2563,23812100
2022-11-07,2611,2653,2595.5,2604,13891500
2022-11-08,2620,2674,2613,2646.5,13978500
2022-11-09,2666.5,2701.5,2661.5,2688,12118700
2022-11-10,2657.5,2708,2647.5,2692.5,8763500
2022-11-11,2740,2759,2671,2728.5,13310700
2022-11-14,2734.5,2745,2691,2718,10262700
2022-11-15,2718,2781,2703.5,2781,11040100
2022-11-16,2771.5,2796,2740,2792.5,10356000
2022-11-17,2770,2797.5,2759.5,2783.5,6751400
2022-11-18,2780,2781,2713.5,2716,10138600
2022-11-21,2700,2743.5,2681.5,2743,7760200
2022-11-22,2743,2780,2742.5,2770.5,8080300
2022-11-24,2820.5,2964.5,2819.5,2938,25336900
2022-11-25,2920.5,2959.5,2912,2947.5,10360200
2022-11-28,2948.5,2953,2897.5,2934.5,12439700
2022-11-29,2914,2940,2906,2927,9595100
2022-11-30,2937.5,3041,2936,3037,22799100
2022-12-01,3084,3111,3022,3077,16976000
2022-12-02,3037,3053,2994,3041,13295800
2022-12-05,3034,3035,2980,3005,11167800
2022-12-06,2984,3040,2969,3010,9209600
2022-12-07,2981,3015,2977.5,2991.5,7897800
2022-12-08,3003,3036,2983.5,3035,9520500
2022-12-09,3034,3067,3030,3041,7926100
2022-12-12,3050,3106,3046,3076,10300300
2022-12-13,3105,3150,3085,3143,12365100
2022-12-14,3143,3170,3117,3164,9988400
2022-12-15,3161,3232,3161,3201,12208700
2022-12-16,3190,3240,3184,3214,13369500
2022-12-19,3220,3275,3142,3142,16421100
2022-12-20,3176,3228,3101,3143,18586600
2022-12-21,3143,3220,3143,3175,11960400
2022-12-22,3210,3239,3172,3229,11203900
2022-12-23,3201,3205,3140,3169,11860000
2022-12-26,3191,3215,3152,3170,7626300
2022-12-27,3193,3214,3158,3197,9651200
2022-12-28,3204,3230,3145,3164,10339200
2022-12-29,3150,3150,3057,3086,11940100
2022-12-30,3118,3140,3097,3110,8471000
